Displacement,Load
4.66286,175.25658
4.6637,175.259
4.66453,175.26422
4.66537,175.26941
4.6662,175.27478
4.66702,175.27959
4.66786,175.27655
4.66869,175.29018
4.66953,175.30109
4.67036,175.31596
4.67121,175.31837
4.67203,175.33153
4.67285,175.32056
4.67369,175.33023
4.67453,175.34663
4.67538,175.36005
4.67621,175.37411
4.67702,175.37621
4.67785,175.37401
4.6787,175.39461
4.67954,175.40303
4.68039,175.41934
4.68121,175.41464
4.68203,175.41209
4.68284,175.40947
4.68369,175.42842
4.68454,175.44044
4.68539,175.45126
4.6862,175.44794
4.68703,175.45123
4.68784,175.44443
4.6887,175.46436
4.68954,175.46892
4.69038,175.4729
4.6912,175.47205
4.69203,175.45819
4.69285,175.46729
4.6937,175.4765
4.69454,175.48093
4.69537,175.49016
4.69619,175.4962
4.69701,175.49992
4.69785,175.52361
4.6987,175.53244
4.69954,175.53612
4.70036,175.54402
4.70119,175.56142
4.70202,175.5616
4.70286,175.58565
4.7037,175.58723
4.70454,175.59724
4.70537,175.60951
4.70621,175.619
4.70703,175.61462
4.70786,175.63142
4.70869,175.63239
4.70953,175.64944
4.71037,175.6636
4.71121,175.6705
4.71202,175.6701
4.71285,175.67238
4.71369,175.68294
4.71453,175.69589
4.71538,175.7065
4.71621,175.7135
4.71702,175.71017
4.71784,175.70273
4.71869,175.72247
4.71953,175.73701
4.72038,175.75337
4.72119,175.75526
4.72201,175.74684
4.72284,175.76244
4.72369,175.77931
4.72454,175.79002
4.72538,175.80656
4.7262,175.79849
4.72702,175.79831
4.72786,175.80894
4.72871,175.81871
4.72954,175.83165
4.73038,175.83588
4.7312,175.83081
4.73202,175.83894
4.73286,175.8423
4.73371,175.855
4.73454,175.86154
4.73537,175.87126
4.7362,175.86758
4.73701,175.86676
4.73786,175.87962
4.73871,175.89684
4.73953,175.89862
4.74037,175.9118
4.7412,175.91104
4.74203,175.91322
4.74286,175.92456
4.7437,175.9325
4.74452,175.9418
4.74537,175.95474
4.7462,175.9614
4.74703,175.98001
4.74785,175.97774
4.74869,175.98373
4.74952,175.99896
4.75036,176.00719
4.75121,176.02934
4.75203,176.02492
4.75285,176.02673
4.75369,176.05197
4.75453,176.05879
4.75537,176.08107
4.7562,176.08348
4.75702,176.08321
4.75785,176.09279
4.75869,176.11162
4.75953,176.1246
4.76038,176.15257
4.76121,176.15053
4.76202,176.1492
4.76285,176.15451
4.76369,176.16591
4.76454,176.18787
4.76538,176.19121
4.76619,176.18867
4.76702,176.18336
4.76785,176.18819
4.7687,176.19949
4.76954,176.21388
4.77037,176.21225
4.77119,176.21098
4.77201,176.22037
4.77286,176.22723
4.7737,176.23601
4.77454,176.24217
4.77537,176.2482
4.77619,176.26329
4.77702,176.26257
4.77787,176.28304
4.7787,176.28345
4.77954,176.28903
4.78037,176.30305
4.7812,176.31699
4.78203,176.32144
4.78287,176.32828
4.7837,176.33554
4.78453,176.34563
4.78537,176.35863
4.78621,176.36784
4.78703,176.37285
4.78786,176.38643
4.78869,176.39197
4.78953,176.40858
4.79037,176.4166
4.79121,176.42871
4.79202,176.42374
4.79284,176.44115
4.79369,176.46494
4.79453,176.47499
4.79537,176.49405
4.79621,176.5065
4.79701,176.49895
4.79785,176.51735
4.79869,176.52873
4.79955,176.55261
4.80038,176.55327
4.8012,176.55652
4.80201,176.54967
4.80285,176.56082
4.80369,176.56931
4.80455,176.59409
4.80538,176.60109
4.80619,176.59053
4.80701,176.59657
4.80786,176.60025
4.8087,176.63255
4.80955,176.64299
4.81037,176.64363
4.81119,176.642
4.81201,176.65146
4.81286,176.66006
4.8137,176.683
4.81453,176.68138
4.81536,176.69679
4.81619,176.70372
4.81701,176.71387
4.81786,176.72401
4.8187,176.74002
4.81953,176.74384
4.82036,176.75267
4.8212,176.77243
4.82203,176.76898
4.82286,176.77747
4.82369,176.79381
4.82453,176.7897
4.82536,176.79321
4.8262,176.80069
4.82702,176.81145
4.82785,176.81184
4.82869,176.81924
4.82953,176.83612
4.83037,176.84401
4.83121,176.8461
4.83203,176.83734
4.83286,176.85329
4.8337,176.86848
4.83454,176.88434
4.83538,176.8902
4.83621,176.895
4.83702,176.88805
4.83786,176.89751
4.8387,176.90355
4.83955,176.93007
4.84038,176.93759
4.8412,176.94072
4.84201,176.94083
4.84285,176.95938
4.8437,176.97484
4.84455,176.98764
4.84537,176.98727
4.8462,176.99431
4.84702,176.99028
4.84786,177.00227
4.84871,177.00693
4.84955,177.01193
4.85037,177.00618
4.85119,176.99239
4.85201,177.00912
4.85286,177.02133
4.85371,177.02193
4.85454,177.03047
4.85536,177.02696
4.85619,177.03777
4.85702,177.0376
4.85787,177.05945
4.8587,177.05826
4.85954,177.06424
4.86036,177.07146
4.8612,177.07365
4.86202,177.07716
4.86286,177.08508
4.86369,177.09586
4.86453,177.10966
4.86537,177.12306
4.8662,177.12213
4.86703,177.11348
4.86786,177.12079
4.86869,177.13254
4.86953,177.1382
4.87037,177.15364
4.87121,177.15172
4.87201,177.14868
4.87285,177.16119
4.87369,177.16885
4.87454,177.1781
4.87538,177.18594
4.8762,177.18761
4.87701,177.17662
4.87785,177.19243
4.87869,177.19492
4.87955,177.20625
4.88037,177.20433
4.8812,177.21138
4.88201,177.1973
4.88285,177.21213
4.8837,177.22888
4.88454,177.22997
4.88537,177.22906
4.8862,177.24661
4.88701,177.24753
4.88785,177.25583
4.8887,177.27467
4.88954,177.2957
4.89037,177.31085
4.8912,177.32541
4.89202,177.3302
4.89287,177.34378
4.89371,177.36716
4.89453,177.36975
4.89537,177.38812
4.8962,177.40254
4.89702,177.40994
4.89786,177.42429
4.8987,177.43752
4.89953,177.44455
4.90036,177.46759
4.90121,177.47754
4.90203,177.48659
4.90286,177.49545
4.90369,177.50967
4.90453,177.5218
4.90537,177.53094
4.90621,177.54498
4.90702,177.54109
4.90786,177.55057
4.90869,177.54913
4.90953,177.56735
4.91037,177.58331
4.91121,177.58438
4.91201,177.57237
4.91285,177.60162
4.91369,177.60573
4.91454,177.61717
4.91538,177.62749
4.91621,177.62889
4.91701,177.60777
4.91786,177.60754
4.91869,177.60767
4.91955,177.61853
4.92038,177.62048
4.9212,177.61205
4.92201,177.60606
4.92285,177.61528
4.9237,177.60843
4.92454,177.62869
4.92536,177.61314
4.92619,177.61348
4.92701,177.60927
4.92786,177.62062
4.9287,177.63208
4.92954,177.63017
4.93036,177.63579
4.93119,177.63867
4.93201,177.64401
4.93287,177.67181
4.9337,177.66994
4.93453,177.68825
4.93535,177.70093
4.9362,177.72644
4.93702,177.74152
4.93787,177.75082
4.9387,177.77376
4.93954,177.78827
4.94037,177.79887
4.9412,177.80678
4.94204,177.83258
4.94287,177.83113
4.9437,177.83203
4.94454,177.85692
4.94537,177.86491
4.9462,177.87927
4.94702,177.88388
4.94786,177.89365
4.9487,177.90704
4.94954,177.91977
4.95037,177.92593
4.9512,177.938
4.95202,177.93755
4.95286,177.94612
4.9537,177.96114
4.95454,177.96379
4.95538,177.97852
4.9562,177.98117
4.95702,177.97549
4.95786,177.99101
4.95869,178.00153
4.95954,178.01868
4.96036,178.026
4.96119,178.02374
4.96201,178.03128
4.96286,178.05232
4.96371,178.06128
4.96454,178.07494
4.96536,178.07527
4.96619,178.07607
4.96702,178.08084
4.96786,178.09596
4.96871,178.10611
4.96954,178.10847
4.97036,178.10963
4.97119,178.11021
4.97202,178.12117
4.97287,178.13501
4.9737,178.13789
4.97453,178.14212
4.97536,178.14285
4.97619,178.15442
4.97702,178.16167
4.97787,178.1722
4.97869,178.16843
4.97953,178.17201
4.98036,178.17354
4.98119,178.17584
4.98202,178.18687
4.98286,178.19191
4.98369,178.20499
4.98453,178.20909
4.98536,178.21889
4.9862,178.22357
4.98702,178.23444
4.98785,178.23283
4.9887,178.24808
4.98954,178.25934
4.99037,178.25949
4.9912,178.27644
4.99202,178.25841
4.99286,178.28557
4.9937,178.29768
4.99454,178.29596
4.99538,178.31149
4.9962,178.30626
4.99701,178.31198
4.99786,178.32115
4.99871,178.3351
4.99955,178.35231
5.00037,178.33791
5.00119,178.33592
5.00202,178.34441
5.00286,178.35155
5.00371,178.37039
5.00454,178.37189
5.00536,178.3667
5.00619,178.37692
5.00702,178.3763
5.00786,178.39035
5.00871,178.40605
5.00954,178.40916
5.01036,178.41586
5.01119,178.41942
5.01202,178.43279
5.01287,178.44327
5.01371,178.45375
5.01453,178.45345
5.01537,178.4595
5.0162,178.46149
5.01702,178.46895
5.01787,178.48671
5.0187,178.4884
5.01953,178.5049
5.02037,178.5016
5.0212,178.50957
5.02203,178.51433
5.02286,178.51733
5.0237,178.52599
5.02454,178.53923
5.02537,178.55074
5.0262,178.55309
5.02702,178.55576
5.02786,178.56012
5.02869,178.56874
5.02953,178.58995
5.03037,178.5918
5.03119,178.59509
5.03201,178.59346
5.03286,178.61391
5.0337,178.6259
5.03454,178.64104
5.03537,178.64783
5.03619,178.63884
5.03701,178.64638
5.03786,178.66747
5.03871,178.67847
5.03954,178.6881
5.04037,178.68628
5.04118,178.68353
5.04201,178.69995
5.04286,178.71283
5.04372,178.73708
5.04454,178.74266
5.04537,178.74576
5.04619,178.74876
5.04702,178.76212
5.04787,178.77553
5.04871,178.78636
5.04954,178.79735
5.05036,178.8022
5.0512,178.80598
5.05203,178.81773
5.05288,178.83356
5.0537,178.84669
5.05453,178.849
5.05536,178.86057
5.05618,178.86908
5.05703,178.87727
5.05786,178.89809
5.0587,178.90094
5.05952,178.91083
5.06037,178.92407
5.0612,178.93146
5.06203,178.93497
5.06286,178.94458
5.06369,178.95187
5.06453,178.96332
5.06537,178.97694
5.0662,178.98459
5.06702,178.98112
5.06785,178.99232
5.0687,179.00826
5.06954,179.01471
5.07038,179.01848
5.07119,179.01987
5.07202,179.01996
5.07286,179.03598
5.0737,179.04216
5.07454,179.04092
5.07538,179.05293
5.07618,179.04472
5.07702,179.05739
5.07785,179.06616
5.0787,179.07938
5.07954,179.09358
5.08037,179.09402
5.08118,179.08771
5.08202,179.10283
5.08286,179.1185
5.08371,179.1254
5.08453,179.12817
5.08536,179.12181
5.08618,179.13257
5.08702,179.14531
5.08787,179.15802
5.08871,179.16043
5.08953,179.16048
5.09036,179.16919
5.09118,179.17918
5.09203,179.18228
5.09287,179.19373
5.0937,179.19695
5.09453,179.18985
5.09536,179.19724
5.09619,179.20459
5.09704,179.21613
5.09787,179.22368
5.0987,179.2305
5.09954,179.23184
5.10036,179.22966
5.1012,179.24507
5.10203,179.24614
5.10286,179.25543
5.1037,179.26921
5.10454,179.27364
5.10537,179.28427
5.1062,179.30009
5.10702,179.29517
5.10786,179.30133
5.10871,179.31711
5.10954,179.32242
5.11037,179.32985
5.11119,179.32376
5.11202,179.3353
5.11286,179.33261
5.11371,179.35632
5.11454,179.36703
5.11537,179.36778
5.11618,179.35925
5.11702,179.37395
5.11786,179.3887
5.11871,179.40343
5.11954,179.40724
5.12037,179.40779
5.12118,179.409
5.12202,179.41534
5.12287,179.43448
5.12371,179.44989
5.12453,179.45316
5.12535,179.45758
5.12618,179.4653
5.12702,179.47824
5.12787,179.50017
5.12871,179.51283
5.12953,179.49997
5.13036,179.52188
5.13119,179.5249
5.13203,179.54053
5.13287,179.54362
5.1337,179.54962
5.13452,179.54504
5.13536,179.55748
5.13619,179.56615
5.13703,179.57814
5.13787,179.58672
5.13869,179.58966
5.13952,179.58897
5.14037,179.60524
5.14119,179.60011
5.14203,179.61238
5.14286,179.61197
5.14369,179.62192
5.14453,179.62991
5.14537,179.6339
5.14619,179.63655
5.14702,179.64308
5.14786,179.65839
5.1487,179.66757
5.14954,179.66887
5.15037,179.67229
5.15118,179.67596
5.15202,179.68828
5.15286,179.6947
5.15371,179.71725
5.15454,179.71288
5.15537,179.72437
5.15618,179.71085
5.15703,179.72267
5.15787,179.7314
5.15872,179.73596
5.15954,179.73737
5.16036,179.74152
5.16117,179.72252
5.16203,179.74045
5.16287,179.75165
5.16371,179.75046
5.16453,179.74672
5.16536,179.75067
5.16618,179.75096
5.16703,179.77098
5.16788,179.78474
5.16871,179.80229
5.16953,179.79697
5.17036,179.80132
5.17118,179.80157
5.17203,179.81963
5.17287,179.83586
5.1737,179.84613
5.17453,179.85236
5.17536,179.86266
5.17619,179.87959
5.17704,179.89833
5.17787,179.9104
5.1787,179.92206
5.17953,179.92363
5.18037,179.94044
5.18119,179.94238
5.18203,179.95532
5.18287,179.97472
5.1837,179.97774
5.18454,179.98972
5.18538,180.0089
5.18619,180.00273
5.18702,180.015
5.18786,180.03392
5.1887,180.05598
5.18954,180.05833
5.19037,180.06769
5.19118,180.06898
5.19202,180.08177
5.19287,180.0981
5.19371,180.10701
5.19454,180.12158
5.19536,180.11337
5.19617,180.11331
5.19702,180.14204
5.19787,180.15112
5.19871,180.16734
5.19953,180.16948
5.20036,180.17213
5.20118,180.18523
5.20202,180.19041
5.20288,180.20724
5.20372,180.21564
5.20454,180.20959
5.20536,180.21092
5.20618,180.20602
5.20704,180.2229
5.20788,180.24263
5.20871,180.24518
5.20953,180.24149
5.21036,180.24869
5.21119,180.25404
5.21204,180.27216
5.21288,180.27499
5.2137,180.28021
5.21453,180.28093
5.21536,180.29355
5.21619,180.29784
5.21703,180.30093
5.21787,180.30417
5.2187,180.31873
5.21953,180.31975
5.22037,180.33441
5.22119,180.32961
5.22202,180.33423
5.22286,180.35083
5.22369,180.35973
5.22453,180.36209
5.22537,180.37527
5.22618,180.37752
5.22702,180.39082
5.22786,180.41269
5.22871,180.41689
5.22954,180.41791
5.23036,180.42572
5.23119,180.42188
5.23203,180.44467
5.23286,180.45171
5.23371,180.46721
5.23454,180.47128
5.23536,180.4736
5.23619,180.4803
5.23702,180.48128
5.23787,180.51373
5.23871,180.52834
5.23954,180.52315
5.24035,180.5262
5.24118,180.53314
5.24203,180.55223
5.24287,180.56889
5.2437,180.5804
5.24452,180.57616
5.24535,180.59363
5.24618,180.6097
5.24703,180.61609
5.24787,180.6391
5.2487,180.64024
5.24952,180.63972
5.25036,180.64967
5.25119,180.6597
5.25204,180.67142
5.25287,180.68773
5.25369,180.68216
5.25453,180.69069
5.25536,180.69559
5.2562,180.69807
5.25704,180.71471
5.25787,180.72244
5.2587,180.72495
5.25953,180.74995
5.26037,180.75082
5.2612,180.75685
5.26203,180.76921
5.26287,180.78206
5.2637,180.78882
5.26454,180.79674
5.26537,180.79927
5.26619,180.81107
5.26702,180.81448
5.26787,180.83083
5.2687,180.83662
5.26953,180.84509
5.27036,180.85156
5.27118,180.85706
5.27202,180.87517
5.27286,180.88962
5.27371,180.90025
5.27454,180.89885
5.27536,180.90334
5.27618,180.90587
5.27703,180.91788
5.27788,180.93509
5.27871,180.93987
5.27953,180.93468
5.28035,180.94133
5.28118,180.94847
5.28203,180.96523
5.28288,180.98131
5.28371,180.98602
5.28453,180.98363
5.28534,180.97057
5.28619,180.9877
5.28704,181.01111
5.28788,181.01469
5.2887,181.01964
5.28953,181.01575
5.29036,181.02412
5.29119,181.03625
5.29204,181.03572
5.29287,181.04814
5.29369,181.04605
5.29452,181.05168
5.29535,181.0598
5.29619,181.07915
5.29703,181.08601
5.29786,181.08749
5.29869,181.09457
5.29953,181.1078
5.30036,181.11197
5.3012,181.1178
5.30203,181.12193
5.30287,181.13643
5.3037,181.14482
5.30454,181.15443
5.30536,181.16211
5.30619,181.16847
5.30702,181.181
5.30786,181.18758
5.30871,181.20831
5.30954,181.21846
5.31036,181.21632
5.31119,181.22528
5.31203,181.24612
5.31288,181.25975
5.31371,181.27782
5.31454,181.27989
5.31536,181.27156
5.31618,181.28731
5.31703,181.31526
5.31788,181.32988
5.31871,181.34192
5.31953,181.34299
5.32034,181.33536
5.32119,181.36224
5.32203,181.37244
5.32288,181.39645
5.3237,181.38713
5.32452,181.386
5.32535,181.38603
5.32619,181.40424
5.32704,181.41306
5.32788,181.42737
5.3287,181.42009
5.32953,181.43204
5.33035,181.43127
5.33119,181.44125
5.33204,181.45119
5.33287,181.46112
5.33368,181.45172
5.33453,181.4614
5.33535,181.46321
5.3362,181.47595
5.33704,181.48137
5.33787,181.48093
5.3387,181.47929
5.33954,181.49454
5.34036,181.48012
5.34119,181.49313
5.34202,181.50127
5.34286,181.51187
5.3437,181.52121
5.34454,181.5334
5.34536,181.5322
5.34619,181.53523
5.34702,181.54056
5.34787,181.55576
5.3487,181.55856
5.34954,181.56941
5.35036,181.56265
5.35118,181.56561
5.35203,181.57939
5.35287,181.59312
5.35371,181.59396
5.35454,181.60431
5.35535,181.59578
5.35619,181.60158
5.35703,181.61571
5.35787,181.62762
5.3587,181.6219
5.35954,181.63127
5.36035,181.64464
5.36119,181.6487
5.36204,181.65668
5.36287,181.67514
5.3637,181.66434
5.36453,181.6781
5.36537,181.68637
5.3662,181.70476
5.36704,181.70903
5.36786,181.71887
5.36869,181.72617
5.36953,181.74007
5.37037,181.75063
5.37121,181.75803
5.37204,181.76631
5.37286,181.7627
5.37369,181.77583
5.37453,181.78645
5.37536,181.79582
5.3762,181.8035
5.37703,181.81583
5.37786,181.81775
5.37869,181.82625
5.37954,181.84442
5.38036,181.84778
5.3812,181.86061
5.38203,181.86877
5.38285,181.86845
5.38369,181.88278
5.38454,181.89825
5.38536,181.90024
5.38619,181.91315
5.38703,181.91681
5.38786,181.92245
5.3887,181.93129
5.38954,181.94916
5.39035,181.94327
5.39119,181.95509
5.39203,181.97601
5.39287,181.98314
5.39371,181.98853
5.39454,181.99817
5.39535,182.00484
5.39619,182.01083
5.39704,182.02731
5.39788,182.03456
5.3987,182.04254
5.39953,182.04846
5.40034,182.04469
5.40119,182.05814
5.40204,182.07011
5.40287,182.09291
5.40369,182.07298
5.40452,182.09021
5.40535,182.09906
5.4062,182.11812
5.40705,182.13385
5.40787,182.14066
5.40869,182.14034
5.40952,182.1505
5.41035,182.15501
5.4112,182.1851
5.41203,182.20358
5.41286,182.19702
5.41369,182.21384
5.41453,182.23026
5.41536,182.23933
5.4162,182.25555
5.41703,182.26091
5.41786,182.26657
5.41869,182.28348
5.41954,182.293
5.42037,182.29445
5.4212,182.30035
5.42203,182.30676
5.42287,182.31772
5.4237,182.3269
5.42454,182.32922
5.42536,182.34103
5.42619,182.33983
5.42702,182.34509
5.42787,182.35785
5.4287,182.35846
5.42953,182.37164
5.43035,182.37253
5.43119,182.37791
5.43203,182.3875
5.43288,182.40112
5.4337,182.39053
5.43453,182.40393
5.43535,182.40175
5.43619,182.42004
5.43703,182.43788
5.43788,182.45299
5.4387,182.44655
5.43952,182.45216
5.44035,182.46584
5.44119,182.47751
5.44204,182.5005
5.44288,182.51178
5.4437,182.50636
5.44451,182.50261
5.44535,182.50937
5.4462,182.53099
5.44705,182.54388
5.44787,182.54648
5.44869,182.54654
5.44953,182.55916
5.45036,182.56055
5.4512,182.5704
5.45204,182.58185
5.45287,182.5865
5.45369,182.58151
5.45453,182.59413
5.45536,182.59692
5.4562,182.61279
5.45703,182.62576
5.45786,182.62756
5.45869,182.64014
5.45952,182.64265
5.46036,182.65247
5.46119,182.67253
5.46203,182.69177
5.46286,182.69716
5.46369,182.71198
5.46452,182.71671
5.46535,182.72723
5.46619,182.73854
5.46703,182.74866
5.46787,182.76157
5.46872,182.77641
5.46953,182.76988
5.47035,182.76923
5.47119,182.78685
5.47204,182.80124
5.47288,182.81767
5.47371,182.81844
5.47453,182.81357
5.47535,182.8121
5.4762,182.83009
5.47705,182.83783
5.47789,182.85124
5.4787,182.84496
5.47951,182.83792
5.48035,182.83638
5.4812,182.85786
5.48205,182.87941
5.48287,182.87341
5.48369,182.87607
5.48452,182.87962
5.48535,182.89282
5.4862,182.90916
5.48704,182.92239
5.48787,182.93875
5.48869,182.93965
5.48951,182.94763
5.49036,182.96153
5.49121,182.97758
5.49205,182.98763
5.49286,182.98949
5.49369,182.98634
5.49452,183.00371
5.49536,183.01442
5.49621,183.0331
5.49704,183.04349
5.49786,183.04463
5.4987,183.06064
5.49952,183.0585
5.50036,183.07303
5.5012,183.09332
5.50203,183.10361
5.50287,183.10835
5.50371,183.12955
5.50453,183.12617
5.50535,183.13464
5.50619,183.14507
5.50703,183.15852
5.50787,183.16467
5.5087,183.17296
5.50952,183.1814
5.51035,183.1774
5.51119,183.21323
5.51203,183.22179
5.51288,183.241
5.5137,183.23343
5.51451,183.23584
5.51535,183.24641
5.51619,183.26567
5.51705,183.28922
5.51788,183.30051
5.51869,183.29675
5.51951,183.31389
5.52035,183.33971
5.5212,183.36037
5.52205,183.38039
5.52288,183.39386
5.5237,183.40199
5.52452,183.40692
5.52536,183.42198
5.52621,183.4438
5.52704,183.4561
5.52787,183.46234
5.52869,183.4604
5.52951,183.46092
5.53036,183.47748
5.53121,183.49294
5.53204,183.49556
5.53286,183.4969
5.53369,183.505
5.53451,183.50233
5.53536,183.51804
5.5362,183.52867
5.53703,183.54796
5.53787,183.55284
5.5387,183.55626
5.53953,183.56245
5.54036,183.57018
5.5412,183.5719
5.54203,183.58435
5.54287,183.59482
5.5437,183.5923
5.54453,183.59659
5.54536,183.60913
5.54619,183.61502
5.54703,183.6286
5.54787,183.64445
5.54871,183.64346
5.54953,183.65308
5.55035,183.66336
5.55119,183.6703
5.55203,183.67915
5.55288,183.69182
5.5537,183.69012
5.55452,183.6738
5.55535,183.69196
5.5562,183.69862
5.55703,183.69974
5.55788,183.71118
5.55869,183.71278
5.55951,183.70964
5.56035,183.72386
5.56119,183.74091
5.56204,183.76067
5.56287,183.74716
5.56369,183.76784
5.56452,183.7744
5.56536,183.78181
5.56621,183.80222
5.56704,183.81926
5.56787,183.81734
5.56869,183.83052
5.56951,183.83081
5.57036,183.85626
5.57121,183.87137
5.57204,183.88225
5.57286,183.87495
5.5737,183.88707
5.57453,183.89079
5.57537,183.90002
5.5762,183.9044
5.57703,183.90733
5.57787,183.90875
5.5787,183.90817
5.57953,183.905
5.58036,183.9222
5.58119,183.92664
5.58203,183.94798
5.58287,183.95174
5.5837,183.95856
5.58453,183.97717
5.58536,183.98262
5.58619,183.98866
5.58703,184.01329
5.58787,184.02623
5.5887,184.03003
5.58952,184.03822
5.59035,184.04845
5.5912,184.06384
5.59204,184.08527
5.59288,184.09138
5.5937,184.09158
5.59452,184.08893
5.59536,184.09387
5.59619,184.11267
5.59704,184.11757
5.59787,184.13177
5.59869,184.11865
5.59951,184.12473
5.60036,184.12854
5.60121,184.14352
5.60205,184.15056
5.60287,184.14415
5.60369,184.14224
5.60451,184.13835
5.60536,184.14886
5.6062,184.16624
5.60704,184.16037
5.60787,184.16917
5.60869,184.16656
5.60951,184.16243
5.61037,184.18121
5.61121,184.1806
5.61203,184.18642
5.61287,184.1929
5.6137,184.20383
5.61452,184.19672
5.61537,184.21507
5.6162,184.2206
5.61703,184.23285
5.61787,184.24126
5.61869,184.25626
5.61952,184.26129
5.62036,184.27118
5.62119,184.28009
5.62203,184.28944
5.62286,184.30867
5.6237,184.30847
5.62452,184.31793
5.62535,184.32416
5.6262,184.34618
5.62703,184.34363
5.62787,184.35971
5.6287,184.36908
5.62952,184.36404
5.63036,184.37196
5.6312,184.38377
5.63204,184.40848
5.63288,184.42453
5.6337,184.43019
5.63451,184.44276
5.63536,184.45412
5.63621,184.47823
5.63705,184.49518
5.63787,184.50055
5.63869,184.50177
5.63951,184.50856
5.64036,184.53709
5.64121,184.55061
5.64205,184.56607
5.64287,184.56447
5.64368,184.56703
5.64452,184.57043
5.64536,184.58463
5.64621,184.59833
5.64704,184.60139
5.64786,184.59709
5.64869,184.60498
5.64952,184.61089
5.65037,184.62535
5.6512,184.6357
5.65203,184.65125
5.65286,184.65033
5.65369,184.65651
5.65452,184.66856
5.65537,184.68549
5.6562,184.69116
5.65703,184.70522
5.65787,184.70642
5.65869,184.71072
5.65953,184.72232
5.66037,184.72794
5.6612,184.72952
5.66204,184.74835
5.66287,184.75436
5.66371,184.75859
5.66453,184.75949
5.66536,184.76862
5.66619,184.78038
5.66703,184.78928
5.66787,184.80421
5.6687,184.81085
5.66951,184.8093
5.67036,184.82286
5.67119,184.83076
5.67204,184.84926
5.67287,184.84933
5.67369,184.85455
5.67451,184.85922
5.67536,184.86986
5.6762,184.89363
5.67704,184.8999
5.67786,184.89975
5.67868,184.90773
5.67951,184.91922
5.68035,184.93246
5.68121,184.95503
5.68204,184.96329
5.68287,184.96294
5.68369,184.95815
5.68453,184.9614
5.68537,184.97719
5.68621,184.98006
5.68704,184.98991
5.68786,184.9865
5.68869,184.98465
5.68953,184.99875
5.69037,185.01314
5.69121,185.01231
5.69203,185.01859
5.69286,185.0163
5.69369,185.01782
5.69453,185.02248
5.69537,185.03113
5.6962,185.03259
5.69704,185.0378
5.69787,185.04845
5.69869,185.04408
5.69953,185.05472
5.70036,185.06
5.70119,185.06683
5.70203,185.08289
5.70287,185.09427
5.70369,185.10399
5.70452,185.10143
5.70535,185.11472
5.70619,185.12897
5.70704,185.13747
5.70788,185.14908
5.7087,185.14079
5.70952,185.15845
5.71035,185.15453
5.7112,185.1729
5.71205,185.17987
5.71288,185.18417
5.71369,185.17976
5.71451,185.17978
5.71536,185.2065
5.71621,185.21518
5.71705,185.23058
5.71787,185.22482
5.71868,185.22151
5.71952,185.2242
5.72036,185.23657
5.72121,185.24583
5.72204,185.25783
5.72286,185.25856
5.72368,185.26178
5.72452,185.28036
5.72536,185.29097
5.72621,185.30693
5.72704,185.31529
5.72786,185.31769
5.72868,185.33571
5.72952,185.35048
5.73037,185.36427
5.7312,185.38084
5.73203,185.3781
5.73286,185.39029
5.73368,185.39816
5.73453,185.41901
5.73537,185.42896
5.7362,185.44229
5.73704,185.4427
5.73787,185.45526
5.7387,185.4642
5.73954,185.46733
5.74036,185.47845
5.7412,185.48474
5.74204,185.50087
5.74288,185.51042
5.7437,185.50356
5.74453,185.50558
5.74536,185.51286
5.74619,185.51208
5.74704,185.52823
5.74787,185.53438
5.74869,185.53609
5.74951,185.53416
5.75036,185.54391
5.7512,185.55798
5.75204,185.56699
5.75287,185.57553
5.75369,185.57108
5.75452,185.56927
5.75536,185.57964
5.75621,185.5957
5.75704,185.60025
5.75787,185.60713
5.75868,185.59427
5.75952,185.61739
5.76037,185.61864
5.76121,185.63361
5.76204,185.63429
5.76286,185.64066
5.76368,185.64354
5.76452,185.65193
5.76537,185.66956
5.76621,185.67247
5.76703,185.67899
5.76787,185.68478
5.76868,185.68658
5.76953,185.6922
5.77037,185.70514
5.77121,185.72325
5.77202,185.71484
5.77286,185.73575
5.77368,185.72791
5.77453,185.75673
5.77536,185.765
5.77619,185.77266
5.77703,185.78876
5.77786,185.80208
5.77869,185.80933
5.77953,185.81677
5.78036,185.82457
5.78119,185.83517
5.78203,185.84712
5.78287,185.84561
5.78369,185.8555
5.78452,185.8644
5.78536,185.86685
5.7862,185.87608
5.78704,185.89459
5.78788,185.89536
5.78869,185.89389
5.78952,185.89062
5.79036,185.90054
5.79121,185.92006
5.79205,185.91878
5.79288,185.92297
5.79368,185.91115
5.79452,185.93271
5.79536,185.9494
5.79621,185.96704
5.79705,185.96915
5.79787,185.96487
5.79867,185.95732
5.79952,185.97847
5.80036,186.00114
5.80121,186.00813
5.80204,186.01231
5.80287,186.017
5.80368,186.01715
5.80452,186.03061
5.80537,186.05908
5.80621,186.0593
5.80703,186.0621
5.80786,186.06802
5.80868,186.0779
5.80953,186.09093
5.81037,186.10097
5.81121,186.11339
5.81203,186.10841
5.81287,186.11494
5.81369,186.11713
5.81454,186.14125
5.81537,186.1377
5.8162,186.13922
5.81703,186.15184
5.81787,186.15816
5.81868,186.15886
5.81953,186.16504
5.82036,186.17343
5.8212,186.18954
5.82203,186.19475
5.82287,186.20741
5.82369,186.20721
5.82452,186.22267
5.82536,186.22055
5.8262,186.23611
5.82704,186.23912
5.82788,186.25322
5.82868,186.23737
5.82952,186.25227
